station_name,date,y_true,y_pred,y_prob,fold,threshold,category,window_max_chl
16,2021-07-19,0,0,0.607681446792423,2021,0.7000000000000002,genuine_low,6.549090909090909
16,2021-08-16,0,0,0.6597824434186316,2021,0.7000000000000002,genuine_low,5.357608695652174
16,2021-08-31,0,0,0.661684589857603,2021,0.7000000000000002,genuine_low,4.934262295081967
16,2022-07-18,0,0,0.6063554433887015,2022,0.7000000000000002,genuine_low,6.742840909090909
16,2024-07-16,0,1,0.7199809556521807,2024,0.6500000000000001,genuine_low,3.579230769230769
18,2015-07-21,0,1,0.6210308980921511,2015,0.5,genuine_low,5.11024
18,2018-07-31,0,1,0.6585463279102438,2018,0.6500000000000001,genuine_low,4.778076923076923
26,2015-07-23,0,1,0.6173762946217882,2015,0.5,genuine_low,3.786784905660377
26,2015-08-18,0,1,0.6019688367249524,2015,0.5,genuine_low,2.9388053571428574
26,2016-08-16,0,1,0.6629635068329875,2016,0.5,genuine_low,4.958051063829787
29,2015-07-23,0,1,0.6758293960986423,2015,0.5,genuine_low,4.487157142857143
29,2016-08-16,0,1,0.6467384437102134,2016,0.5,genuine_low,5.496178571428572
A4,2015-07-07,0,1,0.7523652395316798,2015,0.5,genuine_low,4.49380606060606
A4,2015-07-20,0,1,0.8181920832078806,2015,0.5,genuine_low,3.748372413793104
A4,2015-08-17,0,1,0.7227153179305328,2015,0.5,genuine_low,4.41108448275862
A4,2016-03-23,0,1,0.686358217199762,2016,0.5,genuine_low,3.110830379746836
A4,2016-07-19,0,1,0.6956677012291629,2016,0.5,genuine_low,3.341794155844156
A4,2016-08-18,0,1,0.7447794438496473,2016,0.5,genuine_low,4.456418709677419
A4,2017-07-18,0,1,0.6924920436541939,2017,0.5,genuine_low,5.1555749128919865
A4,2017-08-01,0,1,0.6353745924277024,2017,0.5,genuine_low,3.5153776435045314
A4,2017-08-15,0,1,0.7812022501866575,2017,0.5,genuine_low,3.8229302325581394
A4,2018-07-16,0,1,0.7212085174949183,2018,0.6500000000000001,genuine_low,3.5287279151943465
A4,2018-08-15,0,1,0.7383125407429165,2018,0.6500000000000001,genuine_low,5.192509090909091
A4,2019-07-02,0,1,0.6739636909572608,2019,0.6500000000000001,genuine_low,7.970362537764351
A4,2019-07-15,0,1,0.8607857565919532,2019,0.6500000000000001,genuine_low,5.394479166666667
A4,2019-07-30,0,1,0.8218080382927986,2019,0.6500000000000001,genuine_low,5.771492537313433
A4,2019-08-12,0,1,0.7755066040530209,2019,0.6500000000000001,genuine_low,6.147583333333333
A4,2021-07-19,0,1,0.7124933346307616,2021,0.7000000000000002,genuine_low,7.382536764705883
A4,2021-08-16,0,0,0.6648782385699706,2021,0.7000000000000002,genuine_low,4.808283828382838
A4,2022-02-15,0,1,0.9691454805153416,2022,0.7000000000000002,genuine_low,7.399342105263158
A4,2022-07-07,0,0,0.6641622891924557,2022,0.7000000000000002,genuine_low,7.613448275862069
A4,2022-07-19,0,1,0.7953806114281623,2022,0.7000000000000002,genuine_low,4.874358208955224
A4,2023-07-17,0,1,0.6708258736600917,2023,0.6500000000000001,genuine_low,5.513273381294964
A4,2024-07-16,0,1,0.8458931650916901,2024,0.6500000000000001,genuine_low,6.033962962962963
A4,2024-07-31,0,1,0.8833396370771378,2024,0.6500000000000001,genuine_low,4.856119873817035
A4,2024-08-12,0,1,0.7208234475101103,2024,0.6500000000000001,genuine_low,5.627323943661972
A4,2025-07-01,0,1,0.6933467757556864,2025,0.6500000000000001,genuine_low,5.963176895306859
A4,2025-07-14,0,1,0.669401399556393,2025,0.6500000000000001,genuine_low,6.585018315018315
B3,2015-07-07,0,1,0.7828805002063295,2015,0.5,genuine_low,5.698832558139535
B3,2015-07-20,0,1,0.8240832904658496,2015,0.5,genuine_low,5.050244303797468
B3,2015-08-17,0,1,0.74679006946886,2015,0.5,genuine_low,7.176263333333333
B3,2016-02-17,0,1,0.6011162343353003,2016,0.5,genuine_low,6.8884647058823525
B3,2016-06-20,0,1,0.6368480898751329,2016,0.5,genuine_low,6.224161627906978
B3,2016-07-19,0,1,0.6855515080766694,2016,0.5,genuine_low,5.40218275862069
B3,2016-08-18,0,1,0.7853927579899088,2016,0.5,genuine_low,3.3742375000000004
B3,2016-08-30,0,1,0.6177277182080507,2016,0.5,genuine_low,4.553615384615385
B3,2017-02-08,0,1,0.7984560884489714,2017,0.5,genuine_low,3.157248322147651
B3,2017-08-15,0,1,0.7893839415544726,2017,0.5,genuine_low,5.926640625
B3,2019-07-15,0,1,0.8128429887353908,2019,0.6500000000000001,genuine_low,4.669212121212121
B3,2019-07-30,0,1,0.820361491616916,2019,0.6500000000000001,genuine_low,5.668834355828221
B3,2019-08-28,0,0,0.6421550804588386,2019,0.6500000000000001,genuine_low,6.657967479674796
B3,2021-08-31,0,0,0.6359836602900603,2021,0.7000000000000002,genuine_low,6.441982758620689
B3,2022-02-15,0,1,0.78035573379944,2022,0.7000000000000002,genuine_low,5.054697986577181
B3,2022-07-19,0,1,0.7343944845900554,2022,0.7000000000000002,genuine_low,5.848956043956044
B3,2023-07-17,0,0,0.6228767551781701,2023,0.6500000000000001,genuine_low,3.805930232558139
B3,2024-07-02,0,1,0.7090604122893054,2024,0.6500000000000001,genuine_low,6.77931506849315
B3,2024-08-12,0,1,0.7031565007286058,2024,0.6500000000000001,genuine_low,6.560235294117647
C1,2015-07-07,0,1,0.672712722534958,2015,0.5,genuine_low,3.98206551724138
C1,2015-07-20,0,1,0.7433629848820194,2015,0.5,genuine_low,4.049762352941177
C1,2015-08-17,0,1,0.6278941580019778,2015,0.5,genuine_low,3.054948351648352
C1,2016-08-18,0,1,0.6814113891622035,2016,0.5,genuine_low,3.513888172043011
C1,2017-02-08,0,1,0.6527748108697079,2017,0.5,genuine_low,5.792409638554217
C1,2017-08-15,0,1,0.6559555196864573,2017,0.5,genuine_low,7.542578124999999
C1,2018-08-15,0,0,0.6085997787817199,2018,0.6500000000000001,genuine_low,6.923878787878788
C1,2019-07-15,0,1,0.6750432388200516,2019,0.6500000000000001,genuine_low,5.639135135135136
C1,2019-07-30,0,1,0.7018289800574158,2019,0.6500000000000001,genuine_low,4.924255319148936
D3,2022-02-15,0,0,0.6943840925717559,2022,0.7000000000000002,genuine_low,7.719635627530365
H2,2019-07-29,0,1,0.6730885444406559,2019,0.6500000000000001,genuine_low,3.7129508196721313
01,2024-07-31,0,1,0.6838189859936199,2024,0.6500000000000001,near_miss_just_outside,6.938740740740741
02,2024-07-16,0,1,0.675011190048025,2024,0.6500000000000001,near_miss_just_outside,7.604890510948905
04,2018-08-02,0,1,0.6831947093764557,2018,0.6500000000000001,near_miss_just_outside,5.31929292929293
07,2018-08-02,0,1,0.6839994305899515,2018,0.6500000000000001,near_miss_just_outside,3.96990099009901
07,2021-07-19,0,1,0.740770542838311,2021,0.7000000000000002,near_miss_just_outside,7.076386554621849
A4,2024-06-04,0,1,0.8807380219353866,2024,0.6500000000000001,near_miss_just_outside,6.528407407407408
B3,2021-07-19,0,0,0.6861983382314323,2021,0.7000000000000002,near_miss_just_outside,5.722269938650307
B3,2024-07-16,0,1,0.7622438833661361,2024,0.6500000000000001,near_miss_just_outside,7.454883720930232
B3,2025-07-14,0,1,0.6654958578418925,2025,0.6500000000000001,near_miss_just_outside,7.953550295857989
01,2015-08-04,0,1,0.6141755667898816,2015,0.5,near_miss_subthreshold,8.127697142857143
01,2017-08-01,0,1,0.6465949069641406,2017,0.5,near_miss_subthreshold,9.841079136690649
01,2017-08-15,0,1,0.716472685125353,2017,0.5,near_miss_subthreshold,8.89917525773196
01,2020-08-12,0,0,0.6746542137882503,2020,0.7000000000000002,near_miss_subthreshold,9.599473684210526
01,2021-08-16,0,0,0.6299620161881313,2021,0.7000000000000002,near_miss_subthreshold,9.783636363636363
01,2024-07-16,0,1,0.6812152882748459,2024,0.6500000000000001,near_miss_subthreshold,8.503941605839415
01,2025-06-17,0,0,0.6088016557251843,2025,0.6500000000000001,near_miss_subthreshold,9.48766917293233
01,2025-07-30,0,0,0.6150942033928645,2025,0.6500000000000001,near_miss_subthreshold,9.97919117647059
02,2017-08-15,0,1,0.7601313075741473,2017,0.5,near_miss_subthreshold,9.08
02,2018-07-05,0,1,0.7341847542419883,2018,0.6500000000000001,near_miss_subthreshold,9.41506329113924
02,2018-08-15,0,1,0.7596766122759828,2018,0.6500000000000001,near_miss_subthreshold,9.960916666666666
02,2020-08-12,0,0,0.6557757281450375,2020,0.7000000000000002,near_miss_subthreshold,9.349841269841267
02,2024-08-12,0,1,0.6531438333128957,2024,0.6500000000000001,near_miss_subthreshold,8.225597014925373
02,2025-07-30,0,1,0.6654683623574783,2025,0.6500000000000001,near_miss_subthreshold,9.435
04,2024-07-02,0,0,0.6059452778610627,2024,0.6500000000000001,near_miss_subthreshold,8.750283018867924
05,2016-08-18,0,1,0.7304597847968938,2016,0.5,near_miss_subthreshold,9.748819402985074
05,2019-07-30,0,1,0.7108554933235434,2019,0.6500000000000001,near_miss_subthreshold,9.429921875
05,2021-08-16,0,0,0.6166147746540019,2021,0.7000000000000002,near_miss_subthreshold,8.031782945736433
06,2018-08-15,0,0,0.6454448935102278,2018,0.6500000000000001,near_miss_subthreshold,8.309632352941176
07,2016-08-18,0,1,0.7434101440963797,2016,0.5,near_miss_subthreshold,9.557823076923077
07,2017-08-01,0,1,0.64123809727662,2017,0.5,near_miss_subthreshold,9.185772357723575
07,2019-07-30,0,1,0.8174781114389019,2019,0.6500000000000001,near_miss_subthreshold,9.325420560747665
09,2017-02-08,0,1,0.6073749130824018,2017,0.5,near_miss_subthreshold,9.24952380952381
09,2017-08-15,0,1,0.6254180742858612,2017,0.5,near_miss_subthreshold,9.218333333333334
09,2021-08-16,0,0,0.618237175164229,2021,0.7000000000000002,near_miss_subthreshold,9.396444444444445
12,2019-08-12,0,1,0.6787975321783701,2019,0.6500000000000001,near_miss_subthreshold,9.308555555555555
15,2019-08-13,0,0,0.6090244425185878,2019,0.6500000000000001,near_miss_subthreshold,8.983676470588236
16,2020-07-20,0,0,0.6402934751703158,2020,0.7000000000000002,near_miss_subthreshold,8.026
A4,2017-02-21,0,1,0.8647194066958587,2017,0.5,near_miss_subthreshold,8.622888198757764
A4,2018-07-05,0,1,0.6733976938652574,2018,0.6500000000000001,near_miss_subthreshold,9.393985507246375
A4,2019-05-30,0,1,0.7975029459189693,2019,0.6500000000000001,near_miss_subthreshold,8.441525974025973
A4,2022-06-03,0,0,0.6143180907450305,2022,0.7000000000000002,near_miss_subthreshold,9.189386792452831
A4,2024-07-02,0,1,0.7028656555365876,2024,0.6500000000000001,near_miss_subthreshold,9.113573770491804
A4,2025-06-17,0,1,0.7337597810569886,2025,0.6500000000000001,near_miss_subthreshold,9.502030651340997
A4,2025-07-30,0,1,0.801015378116136,2025,0.6500000000000001,near_miss_subthreshold,9.05213649851632
A4,2025-08-11,0,0,0.6241769465454288,2025,0.6500000000000001,near_miss_subthreshold,8.173223684210527
B3,2017-07-18,0,1,0.6038995373623793,2017,0.5,near_miss_subthreshold,9.470579710144928
B3,2018-07-05,0,1,0.7133649679613513,2018,0.6500000000000001,near_miss_subthreshold,9.411851851851852
B3,2018-07-16,0,1,0.711222739053689,2018,0.6500000000000001,near_miss_subthreshold,8.247704918032786
B3,2018-08-15,0,1,0.7413984232246926,2018,0.6500000000000001,near_miss_subthreshold,9.283950617283953
B3,2019-05-30,0,1,0.7247250467289774,2019,0.6500000000000001,near_miss_subthreshold,8.085428571428572
B3,2019-06-12,0,1,0.7672635202645701,2019,0.6500000000000001,near_miss_subthreshold,9.283314285714283
B3,2019-08-12,0,1,0.7182817258529225,2019,0.6500000000000001,near_miss_subthreshold,8.75674074074074
B3,2024-02-22,0,1,0.8135668777585372,2024,0.6500000000000001,near_miss_subthreshold,8.192335329341319
B3,2024-06-04,0,1,0.7712606498460247,2024,0.6500000000000001,near_miss_subthreshold,9.860347826086956
B3,2024-06-17,0,1,0.7963312315458237,2024,0.6500000000000001,near_miss_subthreshold,9.939939024390243
B3,2025-06-17,0,1,0.7145651884467625,2025,0.6500000000000001,near_miss_subthreshold,8.341151515151514
C1,2024-07-16,0,0,0.6076125562065885,2024,0.6500000000000001,near_miss_subthreshold,8.04293103448276
C2,2019-02-07,0,1,0.6589298373074162,2019,0.6500000000000001,near_miss_subthreshold,9.834266666666666
01,2017-08-28,0,1,0.6918491882580837,2017,0.5,unobserved_window,
01,2018-06-12,0,0,0.6373493777317071,2018,0.6500000000000001,unobserved_window,
02,2017-08-28,0,1,0.700657482856521,2017,0.5,unobserved_window,
02,2020-07-20,0,0,0.6361071657263503,2020,0.7000000000000002,unobserved_window,
02,2024-08-27,0,1,0.7353275901544754,2024,0.6500000000000001,unobserved_window,
04,2017-08-28,0,1,0.7186581987192527,2017,0.5,unobserved_window,
04,2024-08-27,0,1,0.7188926338519269,2024,0.6500000000000001,unobserved_window,
05,2017-08-28,0,1,0.6337395470419519,2017,0.5,unobserved_window,
